Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,816196,3,26,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14252.70401,9.801567271,116599.4286,308033.2155,815153,5,761,380.5,282.1356057,580,181,816130,204032.5,407413.8019,815153,5,72,112,3.675587726,6.125979544,0,10135,1292.555556,3350.634907,11200000.0,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,197822,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,58805.3907,45.4954454,24727.75,69546.91269,196847,4,641,320.5,447.5985925,637,4,197743,39548.6,87932.83001,196847,17,72,132,15.16514847,30.33029693,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,5516873,5,30,6,6,6.0,0.0,0,0,0.0,0.0,5.437863079,0.906310513,1379218.25,2757117.206,5514894,4,5516873,1379218.25,2757117.206,5514894,4,0,0.0,0.0,0,0,100,0,0.906310513,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1979.0,1979,1979,5514894.0,5514894,5514894,DDoS
53,245,2,76,38,38,38.0,0.0,54,54,54.0,0.0,751020.4082,16326.53061,81.66666667,101.0412457,195,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,64,64,8163.265306,8163.265306,38,54,44.4,8.76356092,76.8,0,0,0,55.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
50811,33,1,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,1,9.0,6,286,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,660649,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,17599.36063,10.59564156,110108.1667,267034.6806,655177,63,5056,2528.0,3355.928784,4901,155,660586,220195.3333,376712.6382,655177,333,72,92,4.540989239,6.054652319,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,116520572,27,1504,652,0,55.7037037,129.8294191,1430,0,937.3947368,634.5607776,318.613266,0.557841408,1820633.938,10200000.0,58000000,2,117000000,4481560.462,15800000.0,58000000,45,116000000,3146848.568,13300000.0,58100000,2,552,772,0.231718739,0.32612267,0,1430,562.5,655.4956375,429674.5308,0,1,0,571.1538462,1504,8192,362,26,20,238359.5,390087,86632,58000000.0,58000000,58000000,Normal Traffic
53,61114,2,56,28,28,28.0,0.0,222,222,222.0,0.0,8181.4314232418,65.4514513859,20371.3333333333,35277.2561480245,61106,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,40,32.725725693,32.725725693,28,222,105.6,106.258176156,11290.8,0,0,0,132.0,56,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,10764706,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.229508172,0.371584695,3588235.333,6213254.885,10800000,6,10800000,3588235.333,6213254.885,10800000,6,0,0.0,0.0,0,0,80,0,0.371584695,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,2022.0,2022,2022,10800000.0,10800000,10800000,DDoS
80,6072021,5,30,6,6,6.0,0.0,0,0,0.0,0.0,4.940694375,0.823449063,1518005.25,3034676.537,6070020,1,6072021,1518005.25,3034676.537,6070020,1,0,0.0,0.0,0,0,100,0,0.823449063,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2001.0,2001,2001,6070020.0,6070020,6070020,DDoS
80,10731731,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.795448376,0.465908063,2682932.75,5365176.852,10700000,8,10700000,2682932.75,5365176.852,10700000,8,0,0.0,0.0,0,0,100,0,0.465908063,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1033.0,1033,1033,10700000.0,10700000,10700000,DDoS
443,4010279,5,117,45,0,23.4,21.9613296501,41,41,41.0,0.0,39.3987550492,1.496155255,802055.8,1759740.62962946,3949640,3,4010279,1002569.75,1964911.82064054,3949640,3,0,0.0,0.0,0,0,160,32,1.2467960459,0.2493592092,0,45,28.4285714286,19.881793538,395.2857142857,0,0,1,33.1666666667,117,1521,126,2,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50413,1,54,54,54,54.0,0.0,82,82,82.0,0.0,2697.716859,39.67230675,50413.0,0.0,50413,50413,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19.83615337,19.83615337,54,82,63.33333333,16.16580754,261.3333333,0,0,0,95.0,54,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,10041789,4,424,424,0,106.0,212.0,269,0,67.25,134.5,69.01160739,0.796670792,1434541.286,3777292.104,10000000,53,41179,13726.33333,11825.14154,21418,110,10000000,3340734.667,5767674.307,10000000,1668,136,136,0.398335396,0.398335396,0,424,77.0,157.629312,24847.0,0,1,0,86.625,424,29200,31,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5219486,4,376,364,0,94.0,180.0222209,189,0,50.25,92.54323314,110.5472838,1.532717973,745640.8571,1897036.055,5046873,87,172613,57537.66667,68838.96865,136535,10399,5193894,1731298.0,2966161.393,5156265,1089,92,92,0.766358986,0.766358986,0,364,64.11111111,128.1448833,16421.11111,0,1,0,72.125,376,8192,62,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1430638,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8131.337208,4.892921899,238439.6667,583668.5127,1429848,5,691,345.5,168.9985207,465,226,1430547,476849.0,825321.4157,1429848,5,72,92,2.096966528,2.795955371,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,630363,3,429,429,0,143.0,247.6832655,2267,0,566.75,1133.5,4276.90077,11.10471268,105060.5,225451.9874,564120,4,596872,298436.0,375733.9161,564120,32752,597703,199234.3333,344416.4936,596932,4,104,136,4.759162578,6.345550104,0,2267,337.0,794.1552565,630682.5714,0,1,0,385.1428571,429,29200,237,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1782435,3,26,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,6523.099019,5.049272484,222804.375,621661.5552,1761240,19,20683,10341.5,14014.1493,20251,432,1782416,356483.2,785333.4745,1761240,65,72,132,1.683090828,3.366181656,0,2920,1162.7,1494.366611,2233131.567,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,48585,2,168,84,84,84.0,0.0,166,166,166.0,0.0,10291.2421529279,82.3299372234,16195.0,28044.5006552087,48578,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,41.1649686117,41.1649686117,84,166,116.8,44.9132497154,2017.2,0,0,0,146.0,168,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,61064293,16,935,631,0,58.4375,161.4686631104,1448,0,285.3571428571,525.4358787115,80.7345792082,0.4912854719,2105665.27586207,4111516.64846989,10029870,1,61064293,4070952.86666667,5059660.47076793,10080000,185,61013833,4693371.76923077,5183156.48133396,10080206,192,520,456,0.2620189183,0.2292665535,0,1448,159.0322580645,382.568990194,146359.032258065,0,1,0,164.3333333333,935,29200,114,3,32,84081.0,253312,50120,10014134.0,10029870,9959998,Normal Traffic
80,1586747,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7331.351501,5.041761541,226678.1429,599296.1869,1585754,3,800,400.0,561.4427843,797,3,1586728,396682.0,792714.7432,1585754,4,72,112,1.890660578,3.151100963,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1851176,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6284.11345,4.861774353,231397.0,654072.186,1850143,3,541,270.5,378.3021279,538,3,1851160,370232.0,827295.432,1850143,14,72,132,1.620591451,3.241182902,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,630717,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,18434.57525,14.26947427,78839.625,214754.7623,610078,24,19968,9984.0,13000.86528,19177,791,630693,126138.6,270667.0384,610078,182,72,132,4.756491422,9.512982843,0,5840,1162.7,1918.795458,3681776.011,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1987901,5,30,6,6,6.0,0.0,0,0,0.0,0.0,15.09129479,2.515215798,496975.25,992620.2766,1985905,1,1987901,496975.25,992620.2766,1985905,1,0,0.0,0.0,0,0,100,0,2.515215798,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,1230095,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9456.993159,5.690617391,205015.8333,501541.0007,1228782,23,823,411.5,444.7701654,726,97,1230072,410024.0,709065.3508,1228782,227,72,92,2.438836025,3.251781366,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,6764653,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.547853822,0.59130897,2254884.333,3904852.833,6763820,312,6764653,2254884.333,3904852.833,6763820,312,0,0.0,0.0,0,0,80,0,0.59130897,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,833.0,833,833,6763820.0,6763820,6763820,DDoS
80,2990,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4013.3779264214,668.8963210702,2990.0,0.0,2990,2990,2990,2990.0,0.0,2990,2990,0,0.0,0.0,0,0,40,0,668.8963210702,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64130,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,704217,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16519.05592,11.36013473,100602.4286,265709.5995,703175,4,775,387.5,354.2604974,638,137,704171,176042.75,351421.6849,703175,4,72,112,4.260050524,7.100084207,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,24310,2,102,51,51,51.0,0.0,121,121,121.0,0.0,14150.55533,164.541341,8103.333333,13990.37063,24258,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,40,40,82.27067051,82.27067051,51,121,79.0,38.34057903,1470.0,0,0,0,98.75,102,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,57204,5,30,6,6,6.0,0.0,0,0,0.0,0.0,524.4388504,87.40647507,14301.0,27946.70639,56221,273,57204,14301.0,27946.70639,56221,273,0,0.0,0.0,0,0,100,0,87.40647507,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
53,138035,4,128,32,32,32.0,0.0,116,116,116.0,0.0,2608.034194,43.46723657,27607.0,46704.63246,107828,3,30159,10053.0,17406.2446,30152,3,48,48.0,0.0,48,48,80,40,28.97815771,14.48907886,32,116,56.0,40.98780306,1680.0,0,0,0,65.33333333,128,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
52985,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,5320,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,74080409,8,56,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,157.3560427,0.175484992,6173367.417,20800000.0,72100000,16,73800000,10500000.0,27100000.0,72100000,226,295049,73762.25,134321.0227,274761,191,172,112,0.107990764,0.067494228,0,5840,833.0714286,1774.906302,3150292.379,0,0,1,897.1538462,56,256,229,6,20,1734420.0,1734420,1734420,72100000.0,72100000,72100000,DDoS
80,210044,3,26,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,55383.63391,38.08725791,30006.28571,79007.41547,209178,1,621,310.5,366.9884194,570,51,209887,52471.75,104471.0603,209178,1,72,112,14.28272172,23.80453619,0,10220,1292.555556,3378.299021,11400000.0,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53505,49,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.3265306122,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20408.1632653061,20408.1632653061,0,0,0.0,0.0,0.0,0,0,1,0.0,0,365,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
45148,57,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,1,0.0,0,34752,409,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,3999706,4,24,6,6,6.0,0.0,0,0,0.0,0.0,6.000441032,1.000073505,1333235.333,2308563.637,3998935,209,3999706,1333235.333,2308563.637,3998935,209,0,0.0,0.0,0,0,80,0,1.000073505,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,91197,1,39,39,39,39.0,0.0,129,129,129.0,0.0,1842.1658607191,21.9305459609,91197.0,0.0,91197,91197,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.9652729805,10.9652729805,39,129,69.0,51.9615242271,2700.0,0,0,0,103.5,39,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,92288722,8,56,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,126.3751382,0.130026722,8389883.818,24900000.0,83000000,1,91100000,13000000.0,31000000.0,83000000,1,1165092,388364.0,672020.2256,1164346,5,172,92,0.086684481,0.043342241,0,11595,897.6153846,3214.167532,10300000.0,0,0,1,972.4166667,56,256,229,6,20,1002.0,1002,1002,45600000.0,83000000,8151793,DDoS
80,71745419,8,56,20,0,7.0,5.656854249,5840,0,1657.285714,1964.895647,162.4772726,0.209072582,5124672.786,18900000.0,70600000,1,71500000,10200000.0,26600000.0,70600000,1,211368,35228.0,83343.76356,205294,48,172,152,0.111505377,0.097567205,0,5840,728.9375,1503.11044,2259340.996,0,0,1,777.5333333,56,256,229,6,20,916045.0,916045,916045,70600000.0,70600000,70600000,DDoS
53,32070,1,62,62,62,62.0,0.0,121,121,121.0,0.0,5706.26754,62.36357967,32070.0,0.0,32070,32070,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,31.18178983,31.18178983,62,121,81.66666667,34.06366588,1160.333333,0,0,0,122.5,62,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
80,218075,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,53316.51955,32.09904849,36345.83333,85725.88438,211287,49,5808,2904.0,3461.994801,5352,456,217964,72654.66667,120083.2584,211287,931,72,92,13.75673507,18.34231342,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,4084942,5,30,6,6,6.0,0.0,0,0,0.0,0.0,7.344045521,1.224007587,1021235.5,2041797.055,4083931,1,4084942,1021235.5,2041797.055,4083931,1,0,0.0,0.0,0,0,100,0,1.224007587,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,387300,3,26,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,30020.65582,20.65582236,55328.57143,134529.8383,359602,94,27169,13584.5,18461.85095,26639,530,387202,96800.5,175660.9291,359602,179,72,112,7.745933385,12.90988897,0,8760,1291.888889,2866.607422,8217438.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,4031929,4,24,6,6,6.0,0.0,0,0,0.0,0.0,5.95248577,0.992080962,1343976.333,2327339.078,4031356,3,4031929,1343976.333,2327339.078,4031356,3,0,0.0,0.0,0,0,80,0,0.992080962,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
45078,845,4,24,6,6,6.0,0.0,0,0,0.0,0.0,28402.36686,4733.727811,281.6666667,484.3979081,841,1,845,281.6666667,484.3979081,841,1,0,0.0,0.0,0,0,80,0,4733.727811,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,148,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2056152,4,24,6,6,6.0,0.0,0,0,0.0,0.0,11.67228882,1.94538147,685384.0,1184528.871,2053160,990,2056152,685384.0,1184528.871,2053160,990,0,0.0,0.0,0,0,80,0,1.94538147,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,279,2,66,33,33,33.0,0.0,95,95,95.0,0.0,917562.724,14336.91756,93.0,120.1998336,229,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,64,64,7168.458781,7168.458781,33,95,57.8,33.95879857,1153.2,0,0,0,72.25,66,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,181,2,80,40,40,40.0,0.0,56,56,56.0,0.0,1060773.48066298,22099.4475138122,60.3333333333,64.049460055,130,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,40,40,11049.7237569061,11049.7237569061,40,56,46.4,8.7635609201,76.8,0,0,0,58.0,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1565807,5,30,6,6,6.0,0.0,0,0,0.0,0.0,19.15944941,3.193241568,391451.75,782113.5035,1564622,326,1565807,391451.75,782113.5035,1564622,326,0,0.0,0.0,0,0,100,0,3.193241568,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,92273733,8,56,20,0,7.0,5.656854249,2920,0,1657.285714,1299.172136,126.3306428,0.162559805,6590980.929,21800000.0,81800000,3,90900000,13000000.0,30500000.0,81800000,3,1437262,239543.6667,576159.5678,1415497,16,172,152,0.086698562,0.075861242,0,2920,728.9375,1179.048061,1390154.329,0,0,1,777.5333333,56,256,229,6,20,3015.0,3015,3015,45400000.0,81800000,9023214,DDoS
80,1067930,3,26,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10893.03606,8.427518658,133491.25,377272.5104,1067193,2,572,286.0,336.5828278,524,48,1067883,213576.6,477186.1355,1067193,2,72,132,2.809172886,5.618345772,0,5840,1163.3,2138.329153,4572451.567,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,5530169,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.169915603,0.723305201,1843389.667,3160995.133,5493331,77,5530169,2765084.5,3858323.202,5493331,36838,0,0.0,0.0,0,0,72,32,0.542478901,0.1808263,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,42780,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,935,2,94,47,47,47.0,0.0,98,98,98.0,0.0,310160.4278,4278.074866,311.6666667,496.1656309,884,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,2139.037433,2139.037433,47,98,67.4,27.93385043,780.3,0,0,0,84.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,83450489,8,56,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,139.7595166,0.155780992,6954207.417,22100000.0,77000000,3,81600000,11700000.0,28900000.0,77000000,16,1823280,455820.0,910954.0776,1822251,3,172,112,0.095865226,0.059915766,0,7215,833.5,2175.302587,4731941.346,0,0,1,897.6153846,56,256,229,6,20,4634578.0,4634578,4634578,77000000.0,77000000,77000000,DDoS
80,9694655,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.094488664,0.515748111,2423663.75,4846023.522,9692699,322,9694655,2423663.75,4846023.522,9692699,322,0,0.0,0.0,0,0,100,0,0.515748111,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1956.0,1956,1956,9692699.0,9692699,9692699,DDoS
51550,16275,1,325,325,325,325.0,0.0,53,0,13.25,26.5,23225.80645,307.2196621,4068.75,8083.537772,16194,3,0,0.0,0.0,0,0,16214,5404.666667,9343.839379,16194,3,32,140,61.44393241,245.7757296,0,325,117.1666667,162.2903776,26338.16667,0,0,1,140.6,325,14472,296,0,32,0.0,0,0,0.0,0,0,Normal Traffic
49666,46,1,6,6,6,6.0,0.0,6,6,6.0,0.0,521739.1304,86956.52174,15.33333333,23.11565126,42,1,0,0.0,0.0,0,0,4,2.0,1.414213562,3,1,20,60,21739.13043,65217.3913,6,6,6.0,0.0,0.0,0,0,1,7.5,6,251,2048,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,115508260,17,1664,660,0,97.88235294,218.7692513,213,0,37.58823529,83.69890891,19.93796807,0.294351244,3500250.303,4726287.699,10000000,2115,115000000,7216096.25,4431697.218,10100000,72037,115000000,7216079.0,4463499.68,10100000,2115,340,340,0.147175622,0.147175622,0,660,65.82857143,163.8753985,26855.14622,0,0,1,67.76470588,1664,63388,64876,13,20,511555.3636,4859723,50748,9984584.636,10000000,9849171,Normal Traffic
389,525806,30,6064,1313,0,202.1333333,331.1180364,3069,0,646.4761905,831.7973082,37352.17932,96.99394834,10516.12,47885.40708,298808,1,525806,18131.24138,62214.32113,298808,1,525733,26286.65,81450.10045,335340,3,976,688,57.05526373,39.93868461,0,3069,377.6923077,619.9571629,384346.8839,0,1,0,385.0980392,6064,29200,2078,18,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1830822,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6353.97652,4.369621951,261546.0,691548.7229,1829831,3,760,380.0,533.158513,757,3,1830742,457685.5,914763.7191,1829831,3,72,112,1.638608232,2.73101372,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,649919,11,1626,1381,0,147.8181818182,411.4879872321,1989,0,717.5714285714,872.1822930907,10230.5056476269,27.69575901,38230.5294117647,88451.6597032792,288523,4,649919,64991.9,109637.873095883,288523,48,365341,60890.1666666667,128227.536066816,320872,4,364,232,16.9251860616,10.7705729483,0,1989,349.9473684211,657.2395532904,431963.830409357,0,1,0,369.3888888889,1626,65535,65,5,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31110,2,76,38,38,38.0,0.0,77,77,77.0,0.0,7393.121183,128.5760206,10370.0,17957.9028,31106,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,64,40,64.28801029,64.28801029,38,77,53.6,21.36117974,456.3,0,0,0,67.0,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,596654,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,19497.06195,13.40810587,85236.28571,225090.3903,595693,3,784,392.0,550.1290758,781,3,596579,149144.75,297699.0124,595693,3,72,112,5.028039701,8.380066169,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1417977,5,30,6,6,6.0,0.0,0,0,0.0,0.0,21.1569017,3.526150283,354494.25,708323.9874,1416980,1,1417977,354494.25,708323.9874,1416980,1,0,0.0,0.0,0,0,100,0,3.526150283,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
53,164,2,74,37,37,37.0,0.0,74,74,74.0,0.0,1353658.53658537,24390.243902439,54.6666666667,89.4892917244,158,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,80,12195.1219512195,12195.1219512195,37,74,51.8,20.2657346277,410.7,0,0,0,64.75,74,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,91305,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,127408.1376,87.61842177,13043.57143,33129.90751,88155,56,2776,1388.0,1590.990258,2513,263,91024,22756.0,43613.91325,88155,148,72,112,32.85690816,54.76151361,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,83256,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,139653.5985,84.07802441,13876.0,31347.48158,77816,18,5033,2516.5,717.7133829,3024,2009,83238,27746.0,43424.5541,77816,379,72,92,36.03343903,48.04458538,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,91113,2,96,48,48,48.0,0.0,306,306,306.0,0.0,7770.5706101215,43.9015288707,30371.0,52598.0529012244,91106,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,64,21.9507644354,21.9507644354,48,306,151.2,141.3124198363,19969.2,0,0,0,189.0,96,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
58286,104,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9615.384615,9615.384615,0,0,0.0,0.0,0.0,0,0,1,0.0,0,119,251,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,7384808,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.249915231,0.541652539,2461602.667,4262762.684,7383817,3,7384808,2461602.667,4262762.684,7383817,3,0,0.0,0.0,0,0,80,0,0.541652539,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,991.0,991,991,7383817.0,7383817,7383817,DDoS
53,23290,1,39,39,39,39.0,0.0,99,99,99.0,0.0,5925.289824,85.87376556,23290.0,0.0,23290,23290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.93688278,42.93688278,39,99,59.0,34.64101615,1200.0,0,0,0,88.5,39,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
56300,85,1,6,6,6,6.0,0.0,6,6,6.0,0.0,141176.4706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11764.70588,11764.70588,6,6,6.0,0.0,0.0,0,0,1,9.0,6,31262,64209,0,20,0.0,0,0,0.0,0,0,Normal Traffic
